300
2
0	0.000843170320405
1	0.00101419878296
2	0.000653594771242
3	0.0010460251046
4	0.000741839762611
5	0.000871839581517
6	0.000664893617021
7	0.000914913083257
8	0.001001001001
9	0.000554938956715
10	0.000746268656716
11	0.000720461095101
12	0.000840336134454
13	0.000839630562552
14	0.0008
15	0.000454959053685
16	0.0010152284264
17	0.00074794315632
18	0.000530785562633
19	0.000493096646943
20	0.000671591672263
21	0.000952380952381
22	0.000658327847268
23	0.000801282051282
24	0.000763941940413
25	0.000680272108844
26	0.000769230769231
27	0.000665778961385
28	0.000900090009001
29	0.000934579439252
30	0.000702247191011
31	0.000617665225448
32	0.000805801772764
33	0.00072202166065
34	0.000111024758521
35	0.00645161290323
36	0.000288101411697
37	0.000178157847853
38	0.0128205128205
39	0.0909090909091
40	0.00223713646532
41	0.0666666666667
42	0.0666666666667
43	0.000356887937188
44	0.000388349514563
45	0.0138888888889
46	0.000325520833333
47	0.00892857142857
48	0.25
49	0.00040899795501
50	0.000543773790103
51	0.0151515151515
52	0.00098231827112
53	0.000156985871272
54	0.000122624156959
55	0.00769230769231
56	0.000145053669858
57	0.0434782608696
58	0.000269541778976
59	0.00452488687783
60	0.0434782608696
61	0.000311720698254
62	0.00689655172414
63	0.0454545454545
64	0.00344827586207
65	0.00900900900901
66	0.0149253731343
67	0.000199680511182
68	0.000200120072043
69	0.000455373406193
70	0.000506585612969
71	0.000286697247706
72	0.0020964360587
73	0.0227272727273
74	0.000174155346569
75	0.000900090009001
76	0.00462962962963
77	0.000438981562774
78	0.000469704086426
79	0.000489955903969
80	0.00023629489603
81	0.0333333333333
82	0.000540248514317
83	0.000600961538462
84	0.00082850041425
85	0.047619047619
86	0.000452693526483
87	0.000406173842405
88	0.00100502512563
89	0.000521648408972
90	0.00155763239875
91	0.0116279069767
92	0.00201612903226
93	0.010752688172
94	0.00970873786408
95	0.0161290322581
96	0.000346981263012
97	0.00189753320683
98	0.00155279503106
99	0.0227272727273
100	0.000863557858377
101	0.00026075619296
102	0.000562429696288
103	0.00029429075927
104	0.00161812297735
105	0.000161838485192
106	0.000214592274678
107	0.000250563768479
108	0.00015880578053
109	0.0142857142857
110	0.0046511627907
111	0.00769230769231
112	0.0555555555556
113	0.000211371803001
114	0.000126246686024
115	0.00512820512821
116	7.09924747977e-05
117	0.000540540540541
118	0.000801282051282
119	0.0140845070423
120	0.0140845070423
121	0.0140845070423
122	0.0140845070423
123	0.0140845070423
124	0.0909090909091
125	0.0909090909091
126	0.0909090909091
127	0.1
128	0.0909090909091
129	0.0909090909091
130	0.1
131	0.0909090909091
132	0.0909090909091
133	0.111111111111
134	0.1
135	0.1
136	0.1
137	0.1
138	0.1
139	0.1
140	0.1
141	0.1
142	0.0140845070423
143	0.000284010224368
144	0.000667556742323
145	0.000296208530806
